state_name,state_id,sector_abbr,year,cum_mw,cum_installed_count,annual_installed_mw,annual_installed_count
andaman_nicobar_islands,35,res,2018,0.0,0.0,0.0,0.0
andaman_nicobar_islands,35,res,2019,0.0,0.0,0.0,0.0
andaman_nicobar_islands,35,res,2020,0.0,0.0,0.0,0.0
andaman_nicobar_islands,35,res,2021,0.0,0.0,0.0,0.0
andhra_pradesh,28,com,2011,0.0,0.0,0.0,0.0
andhra_pradesh,28,com,2012,1.317614424410541,82.35090152565881,1.317614424410541,82.35090152565881
andhra_pradesh,28,com,2013,4.0568654646324545,253.5540915395284,2.7392510402219132,171.20319001386957
andhra_pradesh,28,com,2014,9.916782246879334,619.7988904299584,5.85991678224688,366.24479889043005
andhra_pradesh,28,com,2015,21.601941747572813,1350.1213592233007,11.685159500693478,730.3224687933423
andhra_pradesh,28,com,2016,40.88072122052704,2555.04507628294,19.27877947295423,1204.9237170596393
andhra_pradesh,28,com,2017,75.48543689320388,4717.839805825242,34.60471567267684,2162.7947295423023
andhra_pradesh,28,com,2018,112.33475479744136,7020.922174840085,36.84931790423748,2303.0823690148427
andhra_pradesh,28,com,2019,152.02641679837436,9501.651049898397,39.69166200093299,2480.728875058312
andhra_pradesh,28,com,2020,229.92210431248589,14370.131519530369,77.89568751411153,4868.480469631972
andhra_pradesh,28,com,2021,333.7830209979679,20861.438812372995,103.86091668548204,6491.307292842626
andhra_pradesh,28,ind,2011,0.0,0.0,0.0,0.0
andhra_pradesh,28,ind,2012,0.9486823855755895,9.486823855755896,0.9486823855755895,9.486823855755896
andhra_pradesh,28,ind,2013,2.920943134535367,29.20943134535367,1.9722607489597777,19.722607489597777
andhra_pradesh,28,ind,2014,7.14008321775312,71.4008321775312,4.219140083217753,42.19140083217753
andhra_pradesh,28,ind,2015,15.553398058252425,155.53398058252424,8.413314840499304,84.13314840499304
andhra_pradesh,28,ind,2016,29.43411927877947,294.3411927877947,13.880721220527045,138.80721220527045
andhra_pradesh,28,ind,2017,54.349514563106794,543.4951456310679,24.915395284327325,249.1539528432732
andhra_pradesh,28,ind,2018,100.00533049040511,1000.0533049040512,45.65581592729832,456.5581592729833
andhra_pradesh,28,ind,2019,222.09076540979905,2220.9076540979904,122.08543491939393,1220.8543491939392
andhra_pradesh,28,ind,2020,335.8862045608489,3358.862045608489,113.79543915104986,1137.9543915104987
andhra_pradesh,28,ind,2021,487.61345676224875,4876.134567622487,151.72725220139984,1517.2725220139982
andhra_pradesh,28,res,2011,0.0,0.0,0.0,0.0
andhra_pradesh,28,res,2012,0.5006934812760055,125.17337031900139,0.5006934812760055,125.17337031900139
andhra_pradesh,28,res,2013,1.5416088765603326,385.40221914008316,1.040915395284327,260.2288488210818
andhra_pradesh,28,res,2014,3.7683772538141467,942.0943134535366,2.226768377253814,556.6920943134535
andhra_pradesh,28,res,2015,8.20873786407767,2052.1844660194174,4.4403606102635225,1110.0901525658808
andhra_pradesh,28,res,2016,15.534674063800276,3883.668515950069,7.325936199722607,1831.4840499306515
andhra_pradesh,28,res,2017,28.684466019417474,7171.116504854369,13.149791955617198,3287.4479889043
andhra_pradesh,28,res,2018,65.75692963752665,16439.232409381664,37.07246361810918,9268.115904527294
andhra_pradesh,28,res,2019,74.03025513659969,18507.563784149923,8.273325499073039,2068.3313747682587
andhra_pradesh,28,res,2020,111.96206818694967,27990.517046737416,37.93181305034997,9482.953262587493
andhra_pradesh,28,res,2021,162.53781892074963,40634.454730187404,50.575750733799964,12643.937683449989
arunachal_pradesh,12,com,2011,0.0,0.0,0.0,0.0
arunachal_pradesh,12,com,2012,0.0,0.0,0.0,0.0
arunachal_pradesh,12,com,2013,0.0,0.0,0.0,0.0
arunachal_pradesh,12,com,2014,0.0,0.0,0.0,0.0
arunachal_pradesh,12,com,2015,0.0,0.0,0.0,0.0
arunachal_pradesh,12,com,2016,0.0,0.0,0.0,0.0
arunachal_pradesh,12,com,2017,0.0,0.0,0.0,0.0
arunachal_pradesh,12,com,2018,0.0,0.0,0.0,0.0
arunachal_pradesh,12,com,2019,0.0,0.0,0.0,0.0
arunachal_pradesh,12,com,2020,0.0,0.0,0.0,0.0
arunachal_pradesh,12,com,2021,0.0,0.0,0.0,0.0
arunachal_pradesh,12,ind,2011,0.0,0.0,0.0,0.0
arunachal_pradesh,12,ind,2012,0.0,0.0,0.0,0.0
arunachal_pradesh,12,ind,2013,0.0,0.0,0.0,0.0
arunachal_pradesh,12,ind,2014,0.0,0.0,0.0,0.0
arunachal_pradesh,12,ind,2015,0.0,0.0,0.0,0.0
arunachal_pradesh,12,ind,2016,0.0,0.0,0.0,0.0
arunachal_pradesh,12,ind,2017,0.0,0.0,0.0,0.0
arunachal_pradesh,12,ind,2018,0.0,0.0,0.0,0.0
arunachal_pradesh,12,ind,2019,0.0,0.0,0.0,0.0
arunachal_pradesh,12,ind,2020,0.0,0.0,0.0,0.0
arunachal_pradesh,12,ind,2021,0.0,0.0,0.0,0.0
arunachal_pradesh,12,res,2011,0.0,0.0,0.0,0.0
arunachal_pradesh,12,res,2012,0.0,0.0,0.0,0.0
arunachal_pradesh,12,res,2013,0.0,0.0,0.0,0.0
arunachal_pradesh,12,res,2014,0.0,0.0,0.0,0.0
arunachal_pradesh,12,res,2015,0.0,0.0,0.0,0.0
arunachal_pradesh,12,res,2016,0.0,0.0,0.0,0.0
arunachal_pradesh,12,res,2017,0.0,0.0,0.0,0.0
arunachal_pradesh,12,res,2018,0.0,0.0,0.0,0.0
arunachal_pradesh,12,res,2019,0.0,0.0,0.0,0.0
arunachal_pradesh,12,res,2020,0.0,0.0,0.0,0.0
arunachal_pradesh,12,res,2021,0.0,0.0,0.0,0.0
assam,18,com,2011,0.0,0.0,0.0,0.0
assam,18,com,2012,0.0,0.0,0.0,0.0
assam,18,com,2013,0.0,0.0,0.0,0.0
assam,18,com,2014,0.0,0.0,0.0,0.0
assam,18,com,2015,0.0,0.0,0.0,0.0
assam,18,com,2016,0.0,0.0,0.0,0.0
assam,18,com,2017,0.0,0.0,0.0,0.0
assam,18,com,2018,0.0,0.0,0.0,0.0
assam,18,com,2019,0.0,0.0,0.0,0.0
assam,18,com,2020,0.0,0.0,0.0,0.0
assam,18,com,2021,0.0,0.0,0.0,0.0
assam,18,ind,2011,0.0,0.0,0.0,0.0
assam,18,ind,2012,0.0,0.0,0.0,0.0
assam,18,ind,2013,0.0,0.0,0.0,0.0
assam,18,ind,2014,0.0,0.0,0.0,0.0
assam,18,ind,2015,0.0,0.0,0.0,0.0
assam,18,ind,2016,0.0,0.0,0.0,0.0
assam,18,ind,2017,0.0,0.0,0.0,0.0
assam,18,ind,2018,0.0,0.0,0.0,0.0
assam,18,ind,2019,0.0,0.0,0.0,0.0
assam,18,ind,2020,0.0,0.0,0.0,0.0
assam,18,ind,2021,0.0,0.0,0.0,0.0
assam,18,res,2011,0.0,0.0,0.0,0.0
assam,18,res,2012,0.0,0.0,0.0,0.0
assam,18,res,2013,0.0,0.0,0.0,0.0
assam,18,res,2014,0.0,0.0,0.0,0.0
assam,18,res,2015,0.0,0.0,0.0,0.0
assam,18,res,2016,0.0,0.0,0.0,0.0
assam,18,res,2017,0.0,0.0,0.0,0.0
assam,18,res,2018,0.0,0.0,0.0,0.0
assam,18,res,2019,0.0,0.0,0.0,0.0
assam,18,res,2020,0.0,0.0,0.0,0.0
assam,18,res,2021,0.0,0.0,0.0,0.0
bihar,10,com,2011,0.0,0.0,0.0,0.0
bihar,10,com,2012,0.07905686546463248,4.94105409153953,0.07905686546463248,4.94105409153953
bihar,10,com,2013,0.2434119278779473,15.213245492371707,0.16435506241331482,10.272191400832178
bihar,10,com,2014,0.5950069348127601,37.18793342579751,0.3515950069348128,21.974687933425805
bihar,10,com,2015,1.296116504854369,81.00728155339806,0.7011095700416089,43.81934812760055
bihar,10,com,2016,2.4528432732316228,153.30270457697642,1.1567267683772537,72.29542302357837
bihar,10,com,2017,4.529126213592233,283.0703883495146,2.0762829403606107,129.76768377253816
bihar,10,com,2018,16.439232409381663,1027.452025586354,11.91010619578943,744.3816372368394
bihar,10,com,2019,15.863626100699932,991.4766312937458,0.0,0.0
bihar,10,com,2020,23.991871754346352,1499.491984646647,8.12824565364642,508.01535335290134
bihar,10,com,2021,34.82953262587491,2176.845789117182,10.83766087152856,677.3538044705349
bihar,10,ind,2011,0.0,0.0,0.0,0.0
bihar,10,ind,2012,0.10540915395284328,1.054091539528433,0.10540915395284328,1.054091539528433
bihar,10,ind,2013,0.32454923717059636,3.245492371705964,0.21914008321775308,2.191400832177531
bihar,10,ind,2014,0.7933425797503467,7.9334257975034665,0.46879334257975036,4.687933425797503
bihar,10,ind,2015,1.7281553398058251,17.28155339805825,0.9348127600554784,9.348127600554783
bihar,10,ind,2016,3.2704576976421635,32.704576976421635,1.5423023578363384,15.423023578363384
bihar,10,ind,2017,6.038834951456311,60.38834951456311,2.768377253814147,27.683772538141476
bihar,10,ind,2018,8.219616204690832,82.19616204690831,2.180781253234521,21.807812532345203
bihar,10,ind,2019,7.931813050349966,79.31813050349966,0.0,0.0
bihar,10,ind,2020,11.995935877173176,119.95935877173176,4.06412282682321,40.6412282682321
bihar,10,ind,2021,17.414766312937456,174.14766312937454,5.41883043576428,54.18830435764278
bihar,10,res,2011,0.0,0.0,0.0,0.0
bihar,10,res,2012,0.05270457697642164,13.17614424410541,0.05270457697642164,13.17614424410541
bihar,10,res,2013,0.16227461858529818,40.568654646324546,0.10957004160887654,27.392510402219138
bihar,10,res,2014,0.39667128987517336,99.16782246879335,0.23439667128987518,58.5991678224688
bihar,10,res,2015,0.8640776699029126,216.01941747572815,0.4674063800277392,116.8515950069348
bihar,10,res,2016,1.6352288488210818,408.80721220527045,0.7711511789181692,192.7877947295423
bihar,10,res,2017,3.0194174757281553,754.8543689320388,1.3841886269070736,346.0471567267684
bihar,10,res,2018,2.739872068230277,684.9680170575692,0.0,0.0
bihar,10,res,2019,2.643937683449989,660.9844208624972,0.0,0.0
bihar,10,res,2020,3.998645292391059,999.6613230977648,1.3547076089410703,338.67690223526756
bihar,10,res,2021,5.804922104312486,1451.2305260781216,1.806276811921427,451.56920298035675
chandigarh,4,com,2011,0.0,0.0,0.0,0.0
chandigarh,4,com,2012,0.18446601941747576,11.529126213592235,0.18446601941747576,11.529126213592235
chandigarh,4,com,2013,0.5679611650485437,35.49757281553398,0.3834951456310679,23.968446601941743
chandigarh,4,com,2014,1.3883495145631068,86.77184466019418,0.8203883495145632,51.2742718446602
chandigarh,4,com,2015,3.024271844660194,189.01699029126212,1.635922330097087,102.24514563106794
chandigarh,4,com,2016,5.723300970873786,357.7063106796116,2.699029126213592,168.68932038834947
chandigarh,4,com,2017,10.567961165048544,660.497572815534,4.844660194174758,302.7912621359224
chandigarh,4,com,2018,10.959488272921108,684.9680170575692,0.3915271078725642,24.470444242035228
chandigarh,4,com,2019,11.897719575524949,743.6074734703093,0.9382313026038407,58.63945641274006
chandigarh,4,com,2020,17.993903815759765,1124.6189884849853,6.096184240234816,381.011515014676
chandigarh,4,com,2021,26.122149469406185,1632.6343418378865,8.12824565364642,508.01535335290123
chandigarh,4,ind,2011,0.0,0.0,0.0,0.0
chandigarh,4,ind,2012,0.07905686546463248,0.7905686546463248,0.07905686546463248,0.7905686546463248
chandigarh,4,ind,2013,0.2434119278779473,2.4341192787794728,0.16435506241331482,1.6435506241331481
chandigarh,4,ind,2014,0.5950069348127601,5.9500693481276015,0.3515950069348128,3.5159500693481287
chandigarh,4,ind,2015,1.296116504854369,12.96116504854369,0.7011095700416089,7.011095700416088
chandigarh,4,ind,2016,2.4528432732316228,24.52843273231623,1.1567267683772537,11.56726768377254
chandigarh,4,ind,2017,4.529126213592233,45.29126213592234,2.0762829403606107,20.76282940360611
chandigarh,4,ind,2018,8.219616204690832,82.19616204690831,3.690489991098598,36.904899910985975
chandigarh,4,ind,2019,7.931813050349966,79.31813050349966,0.0,0.0
chandigarh,4,ind,2020,11.995935877173176,119.95935877173176,4.06412282682321,40.6412282682321
chandigarh,4,ind,2021,17.414766312937456,174.14766312937454,5.41883043576428,54.18830435764278
chandigarh,4,res,2011,0.0,0.0,0.0,0.0
chandigarh,4,res,2012,0.3162274618585299,79.05686546463248,0.3162274618585299,79.05686546463248
chandigarh,4,res,2013,0.9736477115117892,243.4119278779473,0.6574202496532593,164.35506241331484
chandigarh,4,res,2014,2.3800277392510405,595.0069348127602,1.4063800277392513,351.5950069348129
chandigarh,4,res,2015,5.184466019417476,1296.116504854369,2.8044382801664356,701.1095700416088
chandigarh,4,res,2016,9.811373092926491,2452.843273231623,4.626907073509015,1156.7267683772538
chandigarh,4,res,2017,18.116504854368934,4529.126213592233,8.305131761442443,2076.2829403606106
chandigarh,4,res,2018,16.439232409381663,4109.808102345416,0.0,0.0
chandigarh,4,res,2019,18.507563784149923,4626.890946037481,2.0683313747682597,517.0828436920647
chandigarh,4,res,2020,27.990517046737416,6997.629261684354,9.482953262587493,2370.738315646873
chandigarh,4,res,2021,40.63445473018741,10158.613682546851,12.643937683449991,3160.9844208624972
chhattisgarh,22,com,2011,0.0,0.0,0.0,0.0
chhattisgarh,22,com,2012,0.15811373092926495,9.88210818307906,0.15811373092926495,9.88210818307906
chhattisgarh,22,com,2013,0.4868238557558946,30.426490984743413,0.32871012482662965,20.544382801664355
chhattisgarh,22,com,2014,1.1900138696255202,74.37586685159502,0.7031900138696257,43.94937586685161
chhattisgarh,22,com,2015,2.592233009708738,162.01456310679612,1.4022191400832178,87.6386962552011
chhattisgarh,22,com,2016,4.9056865464632455,306.60540915395285,2.3134535367545075,144.59084604715673
chhattisgarh,22,com,2017,9.058252427184467,566.1407766990292,4.152565880721221,259.5353675450763
chhattisgarh,22,com,2018,10.959488272921108,684.9680170575692,1.9012358457366414,118.82724035854005
chhattisgarh,22,com,2019,11.897719575524949,743.6074734703093,0.9382313026038407,58.63945641274006
chhattisgarh,22,com,2020,17.993903815759765,1124.6189884849853,6.096184240234816,381.011515014676
chhattisgarh,22,com,2021,26.122149469406185,1632.6343418378865,8.12824565364642,508.01535335290123
chhattisgarh,22,ind,2011,0.0,0.0,0.0,0.0
chhattisgarh,22,ind,2012,0.289875173370319,2.89875173370319,0.289875173370319,2.89875173370319
chhattisgarh,22,ind,2013,0.8925104022191398,8.925104022191398,0.6026352288488208,6.026352288488209
chhattisgarh,22,ind,2014,2.181692094313453,21.81692094313453,1.289181692094313,12.891816920943132
chhattisgarh,22,ind,2015,4.752427184466018,47.524271844660184,2.5707350901525654,25.707350901525654
chhattisgarh,22,ind,2016,8.993758668515948,89.93758668515949,4.24133148404993,42.413314840499304
chhattisgarh,22,ind,2017,16.606796116504853,166.06796116504853,7.613037447988905,76.13037447988904
chhattisgarh,22,ind,2018,15.069296375266523,150.6929637526652,0.0,0.0
chhattisgarh,22,ind,2019,35.69315872657485,356.93158726574853,20.623862351308325,206.23862351308333
chhattisgarh,22,ind,2020,53.981711447279295,539.8171144727929,18.288552720704445,182.8855272070444
chhattisgarh,22,ind,2021,78.36644840821856,783.6644840821856,24.384736960939264,243.84736960939267
chhattisgarh,22,res,2011,0.0,0.0,0.0,0.0
chhattisgarh,22,res,2012,0.10540915395284328,26.35228848821082,0.10540915395284328,26.35228848821082
chhattisgarh,22,res,2013,0.32454923717059636,81.13730929264909,0.21914008321775308,54.785020804438275
chhattisgarh,22,res,2014,0.7933425797503467,198.3356449375867,0.46879334257975036,117.1983356449376
chhattisgarh,22,res,2015,1.7281553398058251,432.0388349514563,0.9348127600554784,233.7031900138696
chhattisgarh,22,res,2016,3.2704576976421635,817.6144244105409,1.5423023578363384,385.5755894590846
chhattisgarh,22,res,2017,6.038834951456311,1509.7087378640776,2.768377253814147,692.0943134535368
chhattisgarh,22,res,2018,9.58955223880597,2397.3880597014927,3.5507172873496593,887.679321837415
chhattisgarh,22,res,2019,9.253781892074961,2313.4454730187404,0.0,0.0
chhattisgarh,22,res,2020,13.995258523368708,3498.814630842177,4.741476631293747,1185.3691578234366
chhattisgarh,22,res,2021,20.317227365093704,5079.306841273426,6.3219688417249955,1580.4922104312486
dadra_nagar_haveli,26,com,2011,0.0,0.0,0.0,0.0
dadra_nagar_haveli,26,com,2012,0.0,0.0,0.0,0.0
dadra_nagar_haveli,26,com,2013,0.0,0.0,0.0,0.0
dadra_nagar_haveli,26,com,2014,0.0,0.0,0.0,0.0
dadra_nagar_haveli,26,com,2015,0.0,0.0,0.0,0.0
dadra_nagar_haveli,26,com,2016,0.0,0.0,0.0,0.0
dadra_nagar_haveli,26,com,2017,0.0,0.0,0.0,0.0
dadra_nagar_haveli,26,com,2018,0.0,0.0,0.0,0.0
dadra_nagar_haveli,26,com,2019,0.0,0.0,0.0,0.0
dadra_nagar_haveli,26,com,2020,0.0,0.0,0.0,0.0
dadra_nagar_haveli,26,com,2021,0.0,0.0,0.0,0.0
dadra_nagar_haveli,26,ind,2011,0.0,0.0,0.0,0.0
dadra_nagar_haveli,26,ind,2012,0.0,0.0,0.0,0.0
dadra_nagar_haveli,26,ind,2013,0.0,0.0,0.0,0.0
dadra_nagar_haveli,26,ind,2014,0.0,0.0,0.0,0.0
dadra_nagar_haveli,26,ind,2015,0.0,0.0,0.0,0.0
dadra_nagar_haveli,26,ind,2016,0.0,0.0,0.0,0.0
dadra_nagar_haveli,26,ind,2017,0.0,0.0,0.0,0.0
dadra_nagar_haveli,26,ind,2018,0.0,0.0,0.0,0.0
dadra_nagar_haveli,26,ind,2019,0.0,0.0,0.0,0.0
dadra_nagar_haveli,26,ind,2020,0.0,0.0,0.0,0.0
dadra_nagar_haveli,26,ind,2021,0.0,0.0,0.0,0.0
dadra_nagar_haveli,26,res,2011,0.0,0.0,0.0,0.0
dadra_nagar_haveli,26,res,2012,0.0,0.0,0.0,0.0
dadra_nagar_haveli,26,res,2013,0.0,0.0,0.0,0.0
dadra_nagar_haveli,26,res,2014,0.0,0.0,0.0,0.0
dadra_nagar_haveli,26,res,2015,0.0,0.0,0.0,0.0
dadra_nagar_haveli,26,res,2016,0.0,0.0,0.0,0.0
dadra_nagar_haveli,26,res,2017,0.0,0.0,0.0,0.0
dadra_nagar_haveli,26,res,2018,0.0,0.0,0.0,0.0
dadra_nagar_haveli,26,res,2019,0.0,0.0,0.0,0.0
dadra_nagar_haveli,26,res,2020,0.0,0.0,0.0,0.0
dadra_nagar_haveli,26,res,2021,0.0,0.0,0.0,0.0
daman_diu,25,com,2011,0.0,0.0,0.0,0.0
daman_diu,25,com,2012,0.0,0.0,0.0,0.0
daman_diu,25,com,2013,0.0,0.0,0.0,0.0
daman_diu,25,com,2014,0.0,0.0,0.0,0.0
daman_diu,25,com,2015,0.0,0.0,0.0,0.0
daman_diu,25,com,2016,0.0,0.0,0.0,0.0
daman_diu,25,com,2017,0.0,0.0,0.0,0.0
daman_diu,25,com,2018,0.0,0.0,0.0,0.0
daman_diu,25,com,2019,0.0,0.0,0.0,0.0
daman_diu,25,com,2020,0.0,0.0,0.0,0.0
daman_diu,25,com,2021,0.0,0.0,0.0,0.0
daman_diu,25,ind,2011,0.0,0.0,0.0,0.0
daman_diu,25,ind,2012,0.0,0.0,0.0,0.0
daman_diu,25,ind,2013,0.0,0.0,0.0,0.0
daman_diu,25,ind,2014,0.0,0.0,0.0,0.0
daman_diu,25,ind,2015,0.0,0.0,0.0,0.0
daman_diu,25,ind,2016,0.0,0.0,0.0,0.0
daman_diu,25,ind,2017,0.0,0.0,0.0,0.0
daman_diu,25,ind,2018,0.0,0.0,0.0,0.0
daman_diu,25,ind,2019,0.0,0.0,0.0,0.0
daman_diu,25,ind,2020,0.0,0.0,0.0,0.0
daman_diu,25,ind,2021,0.0,0.0,0.0,0.0
daman_diu,25,res,2011,0.0,0.0,0.0,0.0
daman_diu,25,res,2012,0.0,0.0,0.0,0.0
daman_diu,25,res,2013,0.0,0.0,0.0,0.0
daman_diu,25,res,2014,0.0,0.0,0.0,0.0
daman_diu,25,res,2015,0.0,0.0,0.0,0.0
daman_diu,25,res,2016,0.0,0.0,0.0,0.0
daman_diu,25,res,2017,0.0,0.0,0.0,0.0
daman_diu,25,res,2018,0.0,0.0,0.0,0.0
daman_diu,25,res,2019,0.0,0.0,0.0,0.0
daman_diu,25,res,2020,0.0,0.0,0.0,0.0
daman_diu,25,res,2021,0.0,0.0,0.0,0.0
goa,30,com,2011,0.0,0.0,0.0,0.0
goa,30,com,2012,0.0,0.0,0.0,0.0
goa,30,com,2013,0.0,0.0,0.0,0.0
goa,30,com,2014,0.0,0.0,0.0,0.0
goa,30,com,2015,0.0,0.0,0.0,0.0
goa,30,com,2016,0.0,0.0,0.0,0.0
goa,30,com,2017,0.0,0.0,0.0,0.0
goa,30,com,2018,0.0,0.0,0.0,0.0
goa,30,com,2019,0.0,0.0,0.0,0.0
goa,30,com,2020,0.0,0.0,0.0,0.0
goa,30,com,2021,0.0,0.0,0.0,0.0
goa,30,ind,2011,0.0,0.0,0.0,0.0
goa,30,ind,2012,0.0,0.0,0.0,0.0
goa,30,ind,2013,0.0,0.0,0.0,0.0
goa,30,ind,2014,0.0,0.0,0.0,0.0
goa,30,ind,2015,0.0,0.0,0.0,0.0
goa,30,ind,2016,0.0,0.0,0.0,0.0
goa,30,ind,2017,0.0,0.0,0.0,0.0
goa,30,ind,2018,0.0,0.0,0.0,0.0
goa,30,ind,2019,0.0,0.0,0.0,0.0
goa,30,ind,2020,0.0,0.0,0.0,0.0
goa,30,ind,2021,0.0,0.0,0.0,0.0
goa,30,res,2011,0.0,0.0,0.0,0.0
goa,30,res,2012,0.0,0.0,0.0,0.0
goa,30,res,2013,0.0,0.0,0.0,0.0
goa,30,res,2014,0.0,0.0,0.0,0.0
goa,30,res,2015,0.0,0.0,0.0,0.0
goa,30,res,2016,0.0,0.0,0.0,0.0
goa,30,res,2017,0.0,0.0,0.0,0.0
goa,30,res,2018,0.0,0.0,0.0,0.0
goa,30,res,2019,0.0,0.0,0.0,0.0
goa,30,res,2020,0.0,0.0,0.0,0.0
goa,30,res,2021,0.0,0.0,0.0,0.0
gujarat,24,com,2011,0.0,0.0,0.0,0.0
gujarat,24,com,2012,0.5006934812760055,31.293342579750348,0.5006934812760055,31.293342579750348
gujarat,24,com,2013,1.5416088765603326,96.35055478502079,1.040915395284327,65.05721220527045
gujarat,24,com,2014,3.7683772538141467,235.52357836338416,2.226768377253814,139.17302357836337
gujarat,24,com,2015,8.20873786407767,513.0461165048544,4.4403606102635225,277.5225381414702
gujarat,24,com,2016,15.534674063800276,970.9171289875172,7.325936199722607,457.8710124826629
gujarat,24,com,2017,28.684466019417474,1792.7791262135922,13.149791955617198,821.861997226075
gujarat,24,com,2018,38.35820895522388,2397.3880597014927,9.673742935806406,604.6089334879005
gujarat,24,com,2019,46.26890946037481,2891.8068412734256,7.910700505150928,494.41878157193287
gujarat,24,com,2020,69.97629261684354,4373.518288552721,23.70738315646873,1481.7114472792955
gujarat,24,com,2021,101.58613682546851,6349.133551591782,31.609844208624978,1975.6152630390607
gujarat,24,ind,2011,0.0,0.0,0.0,0.0
gujarat,24,ind,2012,1.2649098474341196,12.649098474341196,1.2649098474341196,12.649098474341196
gujarat,24,ind,2013,3.8945908460471568,38.945908460471564,2.629680998613037,26.29680998613037
gujarat,24,ind,2014,9.520110957004162,95.20110957004162,5.625520110957005,56.25520110957006
gujarat,24,ind,2015,20.737864077669904,207.37864077669903,11.217753120665742,112.1775312066574
gujarat,24,ind,2016,39.245492371705964,392.45492371705967,18.50762829403606,185.07628294036064
gujarat,24,ind,2017,72.46601941747574,724.6601941747574,33.22052704576977,332.20527045769774
gujarat,24,ind,2018,200.01066098081023,2000.1066098081023,127.5446415633345,1275.446415633345
gujarat,24,ind,2019,351.6437118988485,3516.437118988485,151.63305091803826,1516.3305091803827
gujarat,24,ind,2020,531.8198238880108,5318.198238880107,180.17611198916228,1801.761119891622
gujarat,24,ind,2021,772.0546398735605,7720.546398735605,240.23481598554974,2402.348159855498
gujarat,24,res,2011,0.0,0.0,0.0,0.0
gujarat,24,res,2012,0.9486823855755895,237.17059639389737,0.9486823855755895,237.17059639389737
gujarat,24,res,2013,2.920943134535367,730.2357836338418,1.9722607489597777,493.06518723994446
gujarat,24,res,2014,7.14008321775312,1785.02080443828,4.219140083217753,1054.7850208044383
gujarat,24,res,2015,15.553398058252425,3888.3495145631064,8.413314840499304,2103.328710124826
gujarat,24,res,2016,29.43411927877947,7358.529819694867,13.880721220527045,3470.1803051317606
gujarat,24,res,2017,54.349514563106794,13587.378640776698,24.915395284327325,6228.848821081831
gujarat,24,res,2018,63.01705756929637,15754.264392324092,8.667543006189575,2166.8857515473937
gujarat,24,res,2019,79.31813050349966,19829.532625874916,16.30107293420329,4075.2682335508234
gujarat,24,res,2020,119.95935877173176,29989.83969293294,40.6412282682321,10160.307067058024
gujarat,24,res,2021,174.14766312937456,43536.91578234364,54.18830435764281,13547.0760894107
haryana,6,com,2011,0.0,0.0,0.0,0.0
haryana,6,com,2012,0.6324549237170598,39.52843273231624,0.6324549237170598,39.52843273231624
haryana,6,com,2013,1.9472954230235784,121.70596393897365,1.3148404993065186,82.17753120665742
haryana,6,com,2014,4.760055478502081,297.5034674063801,2.8127600554785026,175.79750346740644
haryana,6,com,2015,10.368932038834952,648.0582524271845,5.608876560332871,350.5547850208044
haryana,6,com,2016,19.622746185852982,1226.4216366158114,9.25381414701803,578.3633841886269
haryana,6,com,2017,36.23300970873787,2264.5631067961167,16.610263522884885,1038.1414701803053
haryana,6,com,2018,83.56609808102345,5222.881130063966,47.33308837228559,2958.3180232678496
