parameter 
	 PV_gen(T) 
			 / 
		176	0.035003
		177	0.290336
		178	0.47389
		179	0.587166
		180	0.638518
		181	0.635684
		182	0.574941
		183	0.456826
		184	0.266898
		185	0.0238236
		186	0
		187	0
		188	0
		189	0
		190	0
		191	0
		192	0
		193	0
		194	0
		195	0
		196	0
		197	0
		198	0
		199	0
		200	0.0995076
		201	0.327348
		202	0.505576
		203	0.603122
		204	0.596505
		205	0.558641
		206	0.474963
		207	0.403767
		208	0.281482
		209	0.0298969
		210	0
		211	0
		212	0
		213	0
		214	0
		215	0
		216	0
		217	0
		218	0
		219	0
		220	0
		221	0
		222	0
		223	0
		224	0.00510662
		225	0.223945
		226	0.385221
		227	0.504623
		228	0.567495
		229	0.547168
		230	0.508424
		231	0.403992
		232	0.225147
		233	0.00705889
		234	0
		235	0
		236	0
		237	0
		238	0
		239	0
		240	0
		241	0
		242	0
		243	0
		244	0
		245	0
		246	0
		247	0
		248	0.0352951
		249	0.143298
		250	0.423339
		251	0.437898
		252	0.566935
		253	0.500026
		254	0.488099
		255	0.381746
		256	0.274418
		257	0.0352616
		258	0
		259	0
		260	0
		261	0
		262	0
		263	0
		264	0
		265	0
		266	0
		267	0
		268	0
		269	0
		270	0
		271	0
		272	0.0441257
		273	0.291475
		274	0.466032
		275	0.597053
		276	0.642619
		277	0.637572
		278	0.587974
		279	0.452549
		280	0.277322
		281	0.0517208
		282	0
		283	0
		284	0
		285	0
		286	0
		287	0
		288	0
		289	0
		290	0
		291	0
		292	0
		293	0
		294	0
		295	0
		296	0.0216307
		297	0.237336
		298	0.394686
		299	0.513989
		300	0.591895
		301	0.578585
		302	0.507294
		303	0.389185
		304	0.199633
		305	0.00413607
		306	0
		307	0
		308	0
		309	0
		310	0
		311	0
		312	0
		313	0
		314	0
		315	0
		316	0
		317	0
		318	0
		319	0
		320	0.00052956
		321	0.200898
		322	0.379516
		323	0.488075
		324	0.519579
		325	0.563498
		326	0.4796
		327	0.332917
		328	0.150854
		329	0.00259534
		330	0
		331	0
		332	0
		333	0
		334	0
		335	0
		336	0
		337	0
		338	0
		339	0
		340	0
		341	0
		342	0
		343	0
		344	0.000120923
		345	0.0213248
		346	0.150709
		347	0.303725
		348	0.409518
		349	0.545895
		350	0.5258
		351	0.403182
		352	0.231193
		353	0.0934296
		354	0
		355	0
		356	0
		357	0
		358	0
		359	0
		360	0
		361	0
		362	0
		363	0
		364	0
		365	0
		366	0
		367	0
		368	1.29e-05
		369	0.0111765
		370	0.102526
		371	0.374149
		372	0.618152
		373	0.549146
		374	0.554079
		375	0.43632
		376	0.259967
		377	0.018405
		378	0
		379	0
		380	0
		381	0
		382	0
		383	0
		384	0
		385	0
		386	0
		387	0
		388	0
		389	0
		390	0
		391	0
		392	0.000240227
		393	0.1505
		394	0.391645
		395	0.40947
		396	0.573946
		397	0.525449
		398	0.420875
		399	0.420347
		400	0.238189
		401	0.0254307
		402	0
		403	0
		404	0
		405	0
		406	0
		407	0
		408	0
		409	0
		410	0
		411	0
		412	0
		413	0
		414	0
		415	0
		416	0.000275288
		417	0.190446
		418	0.36535
		419	0.353182
		420	0.559335
		421	0.585449
		422	0.548398
		423	0.441891
		424	0.318425
		425	0.0978486
		426	0
		427	0
		428	0
		429	0
		430	0
		431	0
		432	0
		433	0
		434	0
		435	0
		436	0
		437	0
		438	0
		439	0
		440	0.0242535
		441	0.205508
		442	0.433392
		443	0.519974
		444	0.576297
		445	0.504598
		446	0.555592
		447	0.384063
		448	0.186124
		449	0.00237352
		450	0
		451	0
		452	0
		453	0
		454	0
		455	0
		456	0
		457	0
		458	0
		459	0
		460	0
		461	0
		462	0
		463	0
		464	0.000581282
		465	0.176844
		466	0.331486
		467	0.427545
		468	0.438012
		469	0.47046
		470	0.484435
		471	0.40464
		472	0.258367
		473	0.0111452
		474	0
		475	0
		476	0
		477	0
		478	0
		479	0
		480	0
		481	0
		482	0
		483	0
		484	0
		485	0
		486	0
		487	0
		488	0.000277357
		489	0.14898
		490	0.286866
		491	0.407888
		492	0.310755
		493	0.437709
		494	0.318371
		495	0.156573
		496	0.00613917
		497	4.12e-05
		498	0
		499	0
		500	0
		501	0
		502	0
		503	0
		504	0
		505	0
		506	0
		507	0
		508	0
		509	0
		510	0
		511	0
		512	8.85e-05
		513	0.0144918
		514	0.0353133
		515	0.20176
		516	0.183589
		517	0.121082
		518	0.184457
		519	0.15344
		520	0.00652416
		521	0.00106401
		522	0
		523	0
		524	0
		525	0
		526	0
		527	0
		528	0
		529	0
		530	0
		531	0
		532	0
		533	0
		534	0
		535	0
		536	0.000109905
		537	0.175162
		538	0.287497
		539	0.478004
		540	0.616687
		541	0.506508
		542	0.518205
		543	0.421766
		544	0.264351
		545	0.0105354
		546	0
		547	0
		548	0
		549	0
		550	0
		551	0
		552	0
		553	0
		554	0
		555	0
		556	0
		557	0
		558	0
		559	0
		560	2.52e-05
		561	0.0279722
		562	0.0183165
		563	0.150573
		564	0.216921
		565	0.121777
		566	0.182216
		567	0.159033
		568	0.00899632
		569	0.00118723
		570	0
		571	0
		572	0
		573	0
		574	0
		575	0
		576	0
		577	0
		578	0
		579	0
		580	0
		581	0
		582	0
		583	0
		584	0.0367774
		585	0.257814
		586	0.420209
		587	0.452938
		588	0.44489
		589	0.637601
		590	0.582303
		591	0.457201
		592	0.229891
		593	0.111186
		594	0
		595	0
		596	0
		597	0
		598	0
		599	0
		600	0
		601	0
		602	0
		603	0
		604	0
		605	0
		606	0
		607	0
		608	0.0124568
		609	0.250528
		610	0.440661
		611	0.56625
		612	0.62531
		613	0.6243
		614	0.573371
		615	0.46173
		616	0.275283
		617	0.0448599
		618	0
		619	0
		620	0
		621	0
		622	0
		623	0
		624	0
		625	0
		626	0
		627	0
		628	0
		629	0
		630	0
		631	0
		632	0.0144989
		633	0.248564
		634	0.398849
		635	0.527167
		636	0.623343
		637	0.602016
		638	0.483113
		639	0.406327
		640	0.209495
		641	0.0388957
		642	0
		643	0
		644	0
		645	0
		646	0
		647	0
		648	0
		649	0
		650	0
		651	0
		652	0
		653	0
		654	0
		655	0
		656	0.0261401
		657	0.229055
		658	0.392658
		659	0.38583
		660	0.528647
		661	0.611106
		662	0.415555
		663	0.406015
		664	0.237506
		665	0.0189315
		666	0
		667	0
		668	0
		669	0
		670	0
		671	0
		672	0
		673	0
		674	0
		675	0
		676	0
		677	0
		678	0
		679	0
		680	7.29e-05
		681	0.0173858
		682	0.161116
		683	0.132358
		684	0.463544
		685	0.354669
		686	0.296636
		687	0.214791
		688	0.0241138
		689	0.00068475
		690	0
		691	0
		692	0
		693	0
		694	0
		695	0
		696	0
		697	0
		698	0
		699	0
		700	0
		701	0
		702	0
		703	0
		704	0.000150498
		705	0.0464264
		706	0.133501
		707	0.211648
		708	0.214754
		709	0.221519
		710	0.215542
		711	0.160215
		712	0.101124
		713	0.00311843
		714	0
		715	0
		716	0
		717	0
		718	0
		719	0
		720	0
		721	0
		722	0
		723	0
		724	0
		725	0
		726	0
		727	0
		728	0.00607983
		729	0.242543
		730	0.408598
		731	0.632061
		732	0.607656
		733	0.549944
		734	0.619471
		735	0.553048
		736	0.365078
		737	0.138582
		738	0
		739	0
		740	0
		741	0
		742	0
		743	0
		744	0
		745	0
		746	0
		747	0
		748	0
		749	0
		750	0
		751	0
		752	0.000834322
		753	0.0266884
		754	0.217743
		755	0.311591
		756	0.641483
		757	0.397452
		758	0.463599
		759	0.450981
		760	0.293323
		761	0.0576583
		762	0
		763	0
		764	0
		765	0
		766	0
		767	0
		768	0
		769	0
		770	0
		771	0
		772	0
		773	0
		774	0
		775	0
		776	0.00555826
		777	0.189754
		778	0.470248
		779	0.579499
		780	0.659437
		781	0.716011
		782	0.621595
		783	0.45509
		784	0.312344
		785	0.113232
		786	0
		787	0
		788	0
		789	0
		790	0
		791	0
		792	0
		793	0
		794	0
		795	0
		796	0
		797	0
		798	0
		799	0
		800	0.035342
		801	0.20651
		802	0.336248
		803	0.322253
		804	0.608724
		805	0.385686
		806	0.324888
		807	0.43111
		808	0.212592
		809	0.0408153
		810	0
		811	0
		812	0
		813	0
		814	0
		815	0
		816	0
		817	0
		818	0
		819	0
		820	0
		821	0
		822	0
		823	0
		824	0.000205293
		825	0.0825932
		826	0.120152
		827	0.166214
		828	0.191942
		829	0.244844
		830	0.207262
		831	0.179077
		832	0.111891
		833	0.00524477
		834	0
		835	0
		836	0
		837	0
		838	0
		839	0
		840	0
		841	0
		842	0
		843	0
		844	0
		845	0
		846	0
		847	0
		848	0.00422127
		849	0.0901547
		850	0.222954
		851	0.272208
		852	0.285263
		853	0.210776
		854	0.124354
		855	0.178937
		856	0.156156
		857	0.00434664
		858	0
		859	0
		860	0
		861	0
		862	0
		863	0
		864	0
		865	0
		866	0
		867	0
		868	0
		869	0
		870	0
		871	0
		872	0.0150883
		873	0.185434
		874	0.240935
		875	0.348347
		876	0.547895
		877	0.61815
		878	0.605751
		879	0.531307
		880	0.386307
		881	0.166642
		882	8.97e-05
		883	0
		884	0
		885	0
		886	0
		887	0
		888	0
		889	0
		890	0
		891	0
		892	0
		893	0
		894	0
		895	0
		896	0.000630184
		897	0.020468
		898	0.109188
		899	0.425296
		900	0.593024
		901	0.680551
		902	0.625139
		903	0.511227
		904	0.335577
		905	0.124093
		906	0
		907	0
		908	0
		909	0
		910	0
		911	0
		912	0
		913	0
		914	0
		915	0
		916	0
		917	0
		918	0
		919	0
		920	0.00458832
		921	0.106939
		922	0.203818
		923	0.197914
		924	0.209074
		925	0.198029
		926	0.20725
		927	0.172102
		928	0.101811
		929	0.0119429
		930	0
		931	0
		932	0
		933	0
		934	0
		935	0
		936	0
		937	0
		938	0
		939	0
		940	0
		941	0
		942	0
		943	0
		944	0.0138761
		945	0.177495
		946	0.145266
		947	0.282544
		948	0.54059
		949	0.304107
		950	0.402834
		951	0.244929
		952	0.224688
		953	0.135657
		954	1.85e-05
		955	0
		956	0
		957	0
		958	0
		959	0
		960	0
		961	0
		962	0
		963	0
		964	0
		965	0
		966	0
		967	0
		968	0.0982052
		969	0.291296
		970	0.465462
		971	0.59797
		972	0.606845
		973	0.494344
		974	0.564742
		975	0.394593
		976	0.303834
		977	0.0960671
		978	1.79e-05
		979	0
		980	0
		981	0
		982	0
		983	0
		984	0
		985	0
		986	0
		987	0
		988	0
		989	0
		990	0
		991	0
		992	0.0788177
		993	0.305308
		994	0.46721
		995	0.52818
		996	0.606764
		997	0.55545
		998	0.599396
		999	0.438228
		1000	0.329417
		1001	0.137349
		1002	0
		1003	0
		1004	0
		1005	0
		1006	0
		1007	0
		1008	0
		1009	0
		1010	0
		1011	0
		1012	0
		1013	0
		1014	0
		1015	0
		1016	0.136642
		1017	0.363601
		1018	0.540035
		1019	0.646396
		1020	0.70459
		1021	0.713933
		1022	0.672396
		1023	0.571352
		1024	0.40237
		1025	0.180987
		1026	0.000308918
		1027	0
		1028	0
		1029	0
		1030	0
		1031	0
		1032	0
		1033	0
		1034	0
		1035	0
		1036	0
		1037	0
		1038	0
		1039	0
		1040	0.111306
		1041	0.334635
		1042	0.5199
		1043	0.638119
		1044	0.69759
		1045	0.699705
		1046	0.651978
		1047	0.547091
		1048	0.372424
		1049	0.152682
		1050	4.86e-05
		1051	0
		1052	0
		1053	0
		1054	0
		1055	0
		1056	0
		1057	0
		1058	0
		1059	0
		1060	0
		1061	0
		1062	0
		1063	0
		1064	0.0615796
		1065	0.276883
		1066	0.34809
		1067	0.527791
		1068	0.60523
		1069	0.532641
		1070	0.515825
		1071	0.347435
		1072	0.222851
		1073	0.0973212
		1074	2.5e-05
		1075	0
		1076	0
		1077	0
		1078	0
		1079	0
		1080	0
		1081	0
		1082	0
		1083	0
		1084	0
		1085	0
		1086	0
		1087	0
		1088	0.0925865
		1089	0.31341
		1090	0.497599
		1091	0.605939
		1092	0.695333
		1093	0.706229
		1094	0.664463
		1095	0.514813
		1096	0.346146
		1097	0.117166
		1098	2.55e-05
		1099	0
		1100	0
		1101	0
		1102	0
		1103	0
		1104	0
		1105	0
		1106	0
		1107	0
		1108	0
		1109	0
		1110	0
		1111	0
		1112	0.072735
		1113	0.245461
		1114	0.458117
		1115	0.534261
		1116	0.676758
		1117	0.67148
		1118	0.619086
		1119	0.542348
		1120	0.39805
		1121	0.156275
		1122	1.7e-07
		1123	0
		1124	0
		1125	0
		1126	0
		1127	0
		1128	0
		1129	0
		1130	0
		1131	0
		1132	0
		1133	0
		1134	0
		1135	0
		1136	0.00281743
		1137	0.170146
		1138	0.473896
		1139	0.511893
		1140	0.669611
		1141	0.643855
		1142	0.589641
		1143	0.459863
		1144	0.292315
		1145	0.107355
		1146	2.62e-05
		1147	0
		1148	0
		1149	0
		1150	0
		1151	0
		1152	0
		1153	0
		1154	0
		1155	0
		1156	0
		1157	0
		1158	0
		1159	0
		1160	0.00358897
		1161	0.127638
		1162	0.217821
		1163	0.265716
		1164	0.651803
		1165	0.59031
		1166	0.471532
		1167	0.388971
		1168	0.228656
		1169	0.0690692
		1170	0
		1171	0
		1172	0
		1173	0
		1174	0
		1175	0
		1176	0
		1177	0
		1178	0
		1179	0
		1180	0
		1181	0
		1182	0
		1183	0
		1184	0.108137
		1185	0.263114
		1186	0.515082
		1187	0.631728
		1188	0.689081
		1189	0.689608
		1190	0.625362
		1191	0.510138
		1192	0.344584
		1193	0.139825
		1194	7.4e-05
		1195	0
		1196	0
		1197	0
		1198	0
		1199	0
		1200	0
		1201	0
		1202	0
		1203	0
		1204	0
		1205	0
		1206	0
		1207	0
		1208	0.0993779
		1209	0.292969
		1210	0.524122
		1211	0.617056
		1212	0.659907
		1213	0.709397
		1214	0.669695
		1215	0.42118
		1216	0.364278
		1217	0.170067
		1218	0.000449083
		1219	0
		1220	0
		1221	0
		1222	0
		1223	0
		1224	0
		1225	0
		1226	0
		1227	0
		1228	0
		1229	0
		1230	0
		1231	0
		1232	0.00497732
		1233	0.0782132
		1234	0.138206
		1235	0.217124
		1236	0.209853
		1237	0.274755
		1238	0.400084
		1239	0.236397
		1240	0.254424
		1241	0.108043
		1242	0.000544822
		1243	0
		1244	0
		1245	0
		1246	0
		1247	0
		1248	0
		1249	0
		1250	0
		1251	0
		1252	0
		1253	0
		1254	0
		1255	0
		1256	0.0991596
		1257	0.194854
		1258	0.400003
		1259	0.433822
		1260	0.57951
		1261	0.688127
		1262	0.606922
		1263	0.511876
		1264	0.371206
		1265	0.106684
		1266	7.12e-05
		1267	0
		1268	0
		1269	0
		1270	0
		1271	0
		1272	0
		1273	0
		1274	0
		1275	0
		1276	0
		1277	0
		1278	0
		1279	0
		1280	0.024617
		1281	0.213973
		1282	0.37022
		1283	0.389671
		1284	0.684808
		1285	0.706332
		1286	0.661508
		1287	0.547028
		1288	0.404901
		1289	0.187959
		1290	0.00151131
		1291	0
		1292	0
		1293	0
		1294	0
		1295	0
		1296	0
		1297	0
		1298	0
		1299	0
		1300	0
		1301	0
		1302	0
		1303	0
		1304	0.0223494
		1305	0.243429
		1306	0.498921
		1307	0.623473
		1308	0.677496
		1309	0.698486
		1310	0.649064
		1311	0.524013
		1312	0.367614
		1313	0.157701
		1314	0.000144006
		1315	0
		1316	0
		1317	0
		1318	0
		1319	0
		1320	0
		1321	0
		1322	0
		1323	0
		1324	0
		1325	0
		1326	0
		1327	3.58e-06
		1328	0.12912
		1329	0.344081
		1330	0.456944
		1331	0.591848
		1332	0.689108
		1333	0.731744
		1334	0.657135
		1335	0.413262
		1336	0.213293
		1337	0.0923229
		1338	0
		1339	0
		1340	0
		1341	0
		1342	0
		1343	0
		1344	0
		1345	0
		1346	0
		1347	0
		1348	0
		1349	0
		1350	0
		1351	0
		1352	0.00759433
		1353	0.160833
		1354	0.369658
		1355	0.568072
		1356	0.677642
		1357	0.708506
		1358	0.66244
		1359	0.5594
		1360	0.420688
		1361	0.199399
		1362	0.00130646
		1363	0
		1364	0
		1365	0
		1366	0
		1367	0
		1368	0
		1369	0
		1370	0
		1371	0
		1372	0
		1373	0
		1374	0
		1375	0
		1376	0.0873967
		1377	0.322961
		1378	0.507959
		1379	0.645511
		1380	0.665596
		1381	0.7275
		1382	0.680629
		1383	0.570818
		1384	0.405066
		1385	0.18644
		1386	0.000694402
		1387	0
		1388	0
		1389	0
		1390	0
		1391	0
		1392	0
		1393	0
		1394	0
		1395	0
		1396	0
		1397	0
		1398	0
		1399	0
		1400	0.00223461
		1401	0.101661
		1402	0.147008
		1403	0.352621
		1404	0.501014
		1405	0.673954
		1406	0.583677
		1407	0.383601
		1408	0.325193
		1409	0.152275
		1410	0.00064421
		1411	0
		1412	0
		1413	0
		1414	0
		1415	0
		1416	0
		1417	0
		1418	0
		1419	0
		1420	0
		1421	0
		1422	0
		1423	0
		1424	0.00877614
		1425	0.115066
		1426	0.0862339
		1427	0.195416
		1428	0.243884
		1429	0.25761
		1430	0.338387
		1431	0.43561
		1432	0.32114
		1433	0.161189
		1434	0.000444384
		1435	0
		1436	0
		1437	0
		1438	0
		1439	0
		1440	0
		1441	0
		1442	0
		1443	0
		1444	0
		1445	0
		1446	0
		1447	0.000263806
		1448	0.170634
		1449	0.410788
		1450	0.580309
		1451	0.684041
		1452	0.736794
		1453	0.736913
		1454	0.701573
		1455	0.608498
		1456	0.44642
		1457	0.216364
		1458	0.0023907
		1459	0
		1460	0
		1461	0
		1462	0
		1463	0
		1464	0
		1465	0
		1466	0
		1467	0
		1468	0
		1469	0
		1470	0
		1471	0.00023278
		1472	0.165009
		1473	0.382076
		1474	0.531734
		1475	0.637177
		1476	0.717938
		1477	0.702465
		1478	0.665872
		1479	0.563973
		1480	0.406796
		1481	0.198208
		1482	0.00118441
		1483	0
		1484	0
		1485	0
		1486	0
		1487	0
		1488	0
		1489	0
		1490	0
		1491	0
		1492	0
		1493	0
		1494	0
		1495	0
		1496	0.114258
		1497	0.331282
		1498	0.437999
		1499	0.585207
		1500	0.619292
		1501	0.700184
		1502	0.64714
		1503	0.53904
		1504	0.361645
		1505	0.156421
		1506	0.00045402
		1507	0
		1508	0
		1509	0
		1510	0
		1511	0
		1512	0
		1513	0
		1514	0
		1515	0
		1516	0
		1517	0
		1518	0
		1519	0.000478196
		1520	0.152065
		1521	0.375661
		1522	0.483494
		1523	0.588561
		1524	0.710326
		1525	0.72854
		1526	0.67136
		1527	0.579633
		1528	0.379827
		1529	0.186737
		1530	0.00164618
		1531	0
		1532	0
		1533	0
		1534	0
		1535	0
		1536	0
		1537	0
		1538	0
		1539	0
		1540	0
		1541	0
		1542	0
		1543	0.000181852
		1544	0.157347
		1545	0.371899
		1546	0.528878
		1547	0.642561
		1548	0.69281
		1549	0.699338
		1550	0.656185
		1551	0.557856
		1552	0.393882
		1553	0.181057
		1554	0.00105244
		1555	0
		1556	0
		1557	0
		1558	0
		1559	0
		1560	0
		1561	0
		1562	0
		1563	0
		1564	0
		1565	0
		1566	0
		1567	0.000577515
		1568	0.181975
		1569	0.390131
		1570	0.529316
		1571	0.647223
		1572	0.716475
		1573	0.731459
		1574	0.676327
		1575	0.574821
		1576	0.41101
		1577	0.202431
		1578	0.00222232
		1579	0
		1580	0
		1581	0
		1582	0
		1583	0
		1584	0
		1585	0
		1586	0
		1587	0
		1588	0
		1589	0
		1590	0
		1591	5.71e-05
		1592	0.0277783
		1593	0.144356
		1594	0.157982
		1595	0.365501
		1596	0.669473
		1597	0.741847
		1598	0.653844
		1599	0.557709
		1600	0.389806
		1601	0.163
		1602	0.0016824
		1603	0
		1604	0
		1605	0
		1606	0
		1607	0
		1608	0
		1609	0
		1610	0
		1611	0
		1612	0
		1613	0
		1614	0
		1615	6.94e-05
		1616	0.10782
		1617	0.148543
		1618	0.290477
		1619	0.347692
		1620	0.479187
		1621	0.415045
		1622	0.467792
		1623	0.298362
		1624	0.287622
		1625	0.0353717
		1626	0.000311393
		1627	0
		1628	0
		1629	0
		1630	0
		1631	0
		1632	0
		1633	0
		1634	0
		1635	0
		1636	0
		1637	0
		1638	0
		1639	0.000423057
		1640	0.156111
		1641	0.337855
		1642	0.545651
		1643	0.509739
		1644	0.480573
		1645	0.489796
		1646	0.389674
		1647	0.419639
		1648	0.306949
		1649	0.160838
		1650	0.000527274
		1651	0
		1652	0
		1653	0
		1654	0
		1655	0
		1656	0
		1657	0
		1658	0
		1659	0
		1660	0
		1661	0
		1662	0
		1663	0.000158004
		1664	0.161139
		1665	0.335095
		1666	0.557098
		1667	0.671867
		1668	0.730618
		1669	0.732493
		1670	0.685879
		1671	0.58611
		1672	0.427005
		1673	0.212024
		1674	0.00244323
		1675	0
		1676	0
		1677	0
		1678	0
		1679	0
		1680	0
		1681	0
		1682	0
		1683	0
		1684	0
		1685	0
		1686	0
		1687	0.000806677
		1688	0.1597
		1689	0.329465
		1690	0.451822
		1691	0.542337
		1692	0.683965
		1693	0.645198
		1694	0.612979
		1695	0.554927
		1696	0.435723
		1697	0.221495
		1698	0.00288616
		1699	0
		1700	0
		1701	0
		1702	0
		1703	0
		1704	0
		1705	0
		1706	0
		1707	0
		1708	0
		1709	0
		1710	0
		1711	2.06e-06
		1712	0.00715
		1713	0.10101
		1714	0.172744
		1715	0.22505
		1716	0.344584
		1717	0.349492
		1718	0.279771
		1719	0.17722
		1720	0.167093
		1721	0.13075
		1722	0.000172717
		1723	0
		1724	0
		1725	0
		1726	0
		1727	0
		1728	0
		1729	0
		1730	0
		1731	0
		1732	0
		1733	0
		1734	0
		1735	0.000443145
		1736	0.127024
		1737	0.32041
		1738	0.233084
		1739	0.61918
		1740	0.558416
		1741	0.514332
		1742	0.452134
		1743	0.208206
		1744	0.153948
		1745	0.119867
		1746	0.00099221
		1747	0
		1748	0
		1749	0
		1750	0
		1751	0
		1752	0
		1753	0
		1754	0
		1755	0
		1756	0
		1757	0
		1758	0
		1759	4.01e-05
		1760	0.0263729
		1761	0.157624
		1762	0.248573
		1763	0.469851
		1764	0.466061
		1765	0.665541
		1766	0.419264
		1767	0.239352
		1768	0.0244212
		1769	0.0180038
		1770	0.000648605
		1771	0
		1772	0
		1773	0
		1774	0
		1775	0
		1776	0
		1777	0
		1778	0
		1779	0
		1780	0
		1781	0
		1782	0
		1783	0.000581898
		1784	0.139283
		1785	0.250025
		1786	0.461086
		1787	0.64488
		1788	0.732638
		1789	0.750585
		1790	0.687918
		1791	0.580717
		1792	0.425469
		1793	0.200585
		1794	0.000780557
		1795	0
		1796	0
		1797	0
		1798	0
		1799	0
		1800	0
		1801	0
		1802	0
		1803	0
		1804	0
		1805	0
		1806	0
		1807	0.00021608
		1808	0.135248
		1809	0.37508
		1810	0.545549
		1811	0.612496
		1812	0.694126
		1813	0.719605
		1814	0.664203
		1815	0.515189
		1816	0.381887
		1817	0.171804
		1818	0.00136646
		1819	0
		1820	0
		1821	0
		1822	0
		1823	0
		1824	0
		1825	0
		1826	0
		1827	0
		1828	0
		1829	0
		1830	0
		1831	0
		1832	0.102513
		1833	0.191526
		1834	0.413531
		1835	0.443253
		1836	0.527181
		1837	0.511828
		1838	0.365169
		1839	0.359739
		1840	0.208374
		1841	0.0939415
		1842	0.000401294
		1843	0
		1844	0
		1845	0
		1846	0
		1847	0
		1848	0
		1849	0
		1850	0
		1851	0
		1852	0
		1853	0
		1854	0
		1855	4.1e-05
		1856	0.0136202
		1857	0.133651
		1858	0.176442
		1859	0.3672
		1860	0.477474
		1861	0.478171
		1862	0.428101
		1863	0.443316
		1864	0.329949
		1865	0.121271
		1866	0.00130646
		1867	0
		1868	0
		1869	0
		1870	0
		1871	0
		1872	0
		1873	0
		1874	0
		1875	0
		1876	0
		1877	0
		1878	0
		1879	0
		1880	0.017711
		1881	0.186133
		1882	0.373225
		1883	0.509058
		1884	0.438464
		1885	0.509423
		1886	0.44536
		1887	0.425078
		1888	0.313044
		1889	0.120829
		1890	0.000848259
		1891	0
		1892	0
		1893	0
		1894	0
		1895	0
		1896	0
		1897	0
		1898	0
		1899	0
		1900	0
		1901	0
		1902	0
		1903	0.000252823
		1904	0.116336
		1905	0.213779
		1906	0.162719
		1907	0.264695
		1908	0.263986
		1909	0.266485
		1910	0.298994
		1911	0.264752
		1912	0.20713
		1913	0.156926
		1914	0.00192113
		1915	0
		1916	0
		1917	0
		1918	0
		1919	0
		1920	0
		1921	0
		1922	0
		1923	0
		1924	0
		1925	0
		1926	0
		1927	0.00186095
		1928	0.163825
		1929	0.374614
		1930	0.365206
		1931	0.419247
		1932	0.721898
		1933	0.727071
		1934	0.711934
		1935	0.60091
		1936	0.453861
		1937	0.22387
		1938	0.00283761
		1939	0
		1940	0
		1941	0
		1942	0
		1943	0
		1944	0
		1945	0
		1946	0
		1947	0
		1948	0
		1949	0
		1950	0
		1951	0.00245275
		1952	0.20261
		1953	0.427419
		1954	0.559291
		1955	0.674187
		1956	0.719299
		1957	0.756375
		1958	0.718322
		1959	0.621204
		1960	0.462855
		1961	0.234056
		1962	0.00349017
		1963	0
		1964	0
		1965	0
		1966	0
		1967	0
		1968	0
		1969	0
		1970	0
		1971	0
		1972	0
		1973	0
		1974	0
		1975	0.00568656
		1976	0.245382
		1977	0.452379
		1978	0.581356
		1979	0.705259
		1980	0.769011
		1981	0.781524
		1982	0.720922
		1983	0.613404
		1984	0.446878
		1985	0.230972
		1986	0.00373835
		1987	0
		1988	0
		1989	0
		1990	0
		1991	0
		1992	0
		1993	0
		1994	0
		1995	0
		1996	0
		1997	0
		1998	0
		1999	0.00478311
		2000	0.206432
		2001	0.391016
		2002	0.467045
		2003	0.654163
		2004	0.777947
		2005	0.761158
		2006	0.714313
		2007	0.577825
		2008	0.408231
